report_date,stock_code,company_name,title,summary,sentiment_label,sentiment_score,gap_score
2020-11-03,157,中联重科,Margin risk priced in; Good buying opportunity,"Zoomlion’s 3Q20 profit is solid (+85% YoY) and management’s post-resultscomments on demand (+10% QoQ in 4Q20E) and margin (to improvesequentially) suggest that the business outlook remains favourable. We believethe recent share price pullback on concerns over margin was overdone and wesee this as good buying opportunity. We slightly took our 2020E-22E earningsforecast down by 2-4% after modelling higher sales volume but moreconservative margins. We fine-tuned our TP from RMB10.2 to RMB9.56, afterrolling over our base year to 2021E with a target multiple of 10x (previously 12x2020E",negative,-0.99229985,0.1268102
2020-11-03,157,中联重科,聚焦工程机械，业务经营实现质的飞跃,"主要观点：
事件： 公司发布三季报， 1-9 月份，实现营收 452.44 亿元，同比增长42.48%， 归母净利润 56.86 亿元，同比增长 63.41%； 单 Q3， 实现营收164.17 亿元，同比增长 72.94%， 归母净利润 16.68 亿元，同比增长84.61%。",neutral,-0.0002796861,0.10512495
2020-11-03,157,中联重科,多梯次产品打造成长型工程机械龙头，新业务板块齐发力有望再造一个中联,"公司发布 2020 年三季报： 前三季度累计实现营业收入 452.4 亿元，同比增长 42.5%，归母净利润 56.9 亿元，同比增长 63.4%，扣非归母净利润 49.6 亿元，同比增长 79.2%，经营净现金流 40.2 亿元，同比下降 19.1%。
支撑评级的要点",neutral,-0.0004681197,0.4927318
2020-11-04,157,中联重科,股价已反映毛利率风险；良好的买入机会,中联重科第三季度利润强劲（同比增长85%），管理层对需求的展望（第四季度环比增长10%）和对毛利润率的展望（环比改善）表明业务前景仍然良好。我们认为最近因担心利润率而导致的股价回调过度，为良好的买入机会。我们将2020E-22E的盈利预测略微下调了2-4%，以反映更高的销量但更保守的毛利率预测。我们将基年延展至2021年，目标倍数为10倍P/E（之前为2020年12倍P/E），目标价从10.2人民币微调至9.56人民币。维持买入评级。,neutral,-0.00068392104,0.14947635
2020-11-04,157,中联重科,业绩继续高增长，未来成长性依旧,"公司动态事项
公司发布2020 年三季报，2020 年前三季度实现收入452.44 亿元，yoy+42.48%；归母净利润56.86亿元，yoy+63.41%",neutral,-0.00030872066,0.36992443
2020-12-08,157,中联重科,定增方案过审，后周期龙头面临估值修复,"事件：公司发布公告称，非公开发行A股股票的申请获得证监会审核通过。
定增方案过审，主要压制股价因素消除",negative,-0.9825513,0.23077422
2020-12-10,157,中联重科,定增补短板获审核通过，公司有望打造成可持续增长的工程机械龙头,"公司非公开发行 A 股股票的申请已获得证监会审核通过，本次 A 股定增方案为向不超过 35 名特定投资者发行不超过 10.6 亿股，合计募资 51.99 亿元，锁定期 6 个月。
支撑评级的要点",neutral,-0.04362318,0.4531532
2021-01-15,100,TCL科技,TCL科技点评报告：Q4超预期带来爆发起点，景气依旧2021高增长可期,"公司发布2020年年度业绩预告，预计2020年实现归母净利润42.0-44.6亿元，同比增长60%-70%；对应Q4归母净利润21.8-24.4亿元，环比增长166%-198%。
行业供需关系大幅改善，面板涨价带来面板业务业绩爆发",neutral,-0.00013803746,0.025706291
2021-02-03,1,平安银行,平安银行年报点评：表外理财回表，2021年轻装上阵,"事件： 平安银行发布年报， 2020 年实现营收 1535.42 亿元，同比增长 11.3%，归母净利润 289.28 亿元，同比增长 2.6%。截至 2020 年末，不良贷款率 1.18%，较 2019 年末下降 0.47 个百分点。
点评：",neutral,-0.0006239479,0.9552456
2021-04-06,34,神州数码,2020年年报点评：业绩符合市场预期，云和信创加持下的性价比品种,"事件：公司2020年实现营收920.60亿元，同比增长6.06%；扣非归母净利润为6.52亿元，同比增长11.97%，符合市场预期。
云业务高速增长，研发投入持续提升：2020年，在疫情的严重影响下，公司云业务依然实现了74%的高速增长，收购了GoPomelo成为国内唯一拥有覆盖全球五大公有云服务能力的多云技术公司，并且在IDC《中国第三方云管理服务市场份额报告2019》中，基于销售额口径，公司获得了市占率第一的骄人成绩。Q4公司实现营收283.73亿元，同比增长19.08%，增速环比持续改善；实现扣非归母净利润2.04亿元，同比增长16.29%，公司业务基本上摆脱了疫情的不利影响。公司自开启云业务及信创业务转型以来，研发投入持续增加，2020年累计研发投入1.82亿，同比增长近23.11%，研发人员数量占比亦从7.74%提升至9.96%，助力公司云及信创业务不断取得长足进展。",neutral,-0.00052105694,0.9275429
2021-04-30,100,TCL科技,公司信息更新报告：涨价提升华星利润弹性，投资T9加速布局IT市场,"2021Q1 年业绩符合预期，维持“买入”评级。
2020Q1， 公司实现营收 321.44 亿元， 同比+133.9%， 环比 14.9%(备考口径收入同比增长 76%； 归母净利润 24.04 亿元， 同比+489.0%，环比基本持平；扣非净利润 21.23 亿元，同比+2023.1%，环比+2.4%。 业绩位于业绩预告中值附近，符合预期。 基于 4、 5 月 TV 面板价格上涨超预期， 以及上游原材料供给紧张带 来 的 面 板 供 给 受 限 ， 我 们 上 调 2021-2023 年 归 母 净 利 润 至127.32/131.87/146.28 亿 元 （ 前 值 102.21/113.39/126.74 亿 元 ）， EPS 为0.91/0.94/1.04 元（前值 0.73/0.81/0.90 元）， 当前股价对应 PE 为 9.9/9.6/8.6 倍，维持“买入”评级。",neutral,-0.0028420708,0.27689672
2021-03-19,63,中兴通讯,公司各项业务稳健发展，全年业绩符合预期,"结论与建议：
公司发布2020年年报，全年实现营收1014.51亿元，yoy+11.81%；净利润为42.60亿元， yoy-17.25%； 扣非后净利润10.36亿元，同比增长113.66%， EPS为0.92元。其中4Q单季营收273.21亿元，yoy+3.12%；净利润为15.48亿元，yoy+51.73%。另外公司发布2021年一季度业绩预告，预计实现净利润18-24亿元，同比增长130.77%-207.70%。公司业绩符合预期。",neutral,-0.03669579,0.40488183
2021-08-29,69,华侨城A,2021年中报点评：盈利表现有所承压，文旅业务强劲恢复,营收大幅提升，毛利率和少数股东损益压制盈利表现。2021H1公司实现营收230.1亿元（+34.4%），实现利润总额23.6亿元（+15.1%），归母净利润15.8亿元（-25.9%），增收不增利原因在于：第一、受结算结构及行业利润下行影响，公司毛利率同比下降21.6pp至33.3%；第二、合作项目结算放量，少数股东损益由2020H1的-0.8亿元大幅增至7.8亿元，净利润占比达33%。从结构上看，公司旅游综合业务营收189亿元，同比增加90%，毛利率为24.8%（-12.9pp）；房地产业务营收40亿元，同比下降41%，毛利率为73.1%（-7.6pp）。,positive,0.93725884,0.84650326
2021-04-14,100,TCL科技,公司点评报告：LCD行业高景气度，面板龙头迎业绩腾飞,"公司4月12日晚发布2021年一季度业绩预告，报告期内预计实现净利润30.5亿元-34.2亿元，同比上升10.3倍-11.6倍；实现归母净利润23.2亿元-25.5亿元，同比上升470%-520%。
报告要点：",neutral,-0.0010170055,0.093382895
2021-05-12,66,中国长城,2020年报及2021一季报点评：业绩符合预期，全面布局党政及行业信创,"事件：公司发布2020年报和2021一季报，2020年公司实现收入144.46亿元，同比增长33.22%；实现扣非归母净利润4.96亿元，同比增长1.17%。2021Q1公司实现收入31.17亿元，同比增长178.22%；实现扣非归母净利润-1.14亿元，同比增长56.13%。
整机制造业务贡献2020年主要收入增量：2020年公司信息安全整机及解决方案市场产品结构性调整，信创整机、服务器等多款产品入围名录并实现量产，出现爆发式增长，贡献了45.27亿元收入，同比增长63.47%，带来了大部分2020年的收入增量。2021Q1公司发挥行业优势，持续深耕自主安全和高新电子业务，持续提升产品性能及结构，同时去年同期受新冠肺炎疫情影响，收入基数较低，因此致使公司营业收入同比实现178.22%的大幅增长。费用率方面，2021Q1销售费用同比增长70.95%，主要是因为收入增加和去年下半年为开拓市场新成立了一批信创子公司导致；研发费用同比增长75.21%，持续提升了产品性能和结构。",neutral,-0.00041736686,1.0008932
2021-04-21,1,平安银行,平安银行一季报点评：业绩高速增长，资产质量指标全面改善,"事件：平安银行发布一季报，一季度实现营业收入417.88亿元，同比增长10.2%；实现归母净利润101.11亿元，同比增长18.5%。截至一季度末，不良贷款率1.10%，较上年末下降0.08个百分点，拨备覆盖率为245.16%，较上年末上升43.76个百分点。
点评：",neutral,-0.00014812168,0.081484675
2021-10-22,1,平安银行,盈利高增可持续，私行财富发展迅猛,"事件：10月20日，平安银行公布2021年三季报。公司前三季度实现营收/拨备前利润/净利润1271.9/905.5/291.4亿元，分别同比增长9.1%/8.8%/30.1%。年化ROE为11.87%，同比上升1.7个百分点。
业绩点评：",neutral,-0.0002372195,0.043343186
2021-12-02,66,中国长城,事件点评：定增过会，飞腾起飞,"一、事件概述
2021年11月29日，公司发布公告，非公开发行股票申请获中国证监会发审委审核通过。",negative,-0.99529165,0.25342304
2021-01-22,157,中联重科,中联重科2020年业绩预告点评：业绩预告同比大增，新老业务齐发力,"一、事件概述
1月21日公司发布2020年度业绩预告，预计2020年实现归属于上市公司股东的净利润为70-75亿元，同比增长60.13%-71.57%，扣除非经常损益后净利润61-68亿元，同比增长73.58%-93.50%。",neutral,-0.00024951954,0.060189784
2021-04-05,157,中联重科,主打产品高韧性，新兴板块扬帆起航,事件：2020年，公司实现营业收入651.09亿元，同比增长50.34%；归母净利润72.81亿元，同比增长66.55%，经营活动净现金流74.21亿元，同比增加19.33%；单看Q4，公司收入198.65亿元，同比增长71.96%，归母净利润15.94亿元，同比增长78.74%。2021年Q1，公司预计实现归母净利润22-26亿元，同比增长114.4%-153.4%。,neutral,-0.00010855685,0.828315
2021-09-01,155,川能动力,2021年半年报点评：风光发电贡献稳定增长，能投锂业并表，锂矿建设持续推进,"事件
公司公布2021年半年度报告，公司上半年实现营业收入约20.44亿元，同比增长107.15%；归属于上市公司股东的净利润约2.25亿元，同比增长19.78%；归属于上市公司股东的扣除非经常性损益的净利润约2.17亿元，同比增长23.41%；基本每股收益0.18元/股。",neutral,-0.0001291972,0.040081143
2021-08-02,63,中兴通讯,价值变现系列深度2（消费电子篇）：全屏实力全球领先，消费电子王者归来,深厚ICT技术积累和滨江工厂强大的制造能力是公司发展消费者业务的基础。过去11年公司研发投入超1200亿元带来核心技术提升：截止到2021年3月，中兴通讯拥有8万件全球专利申请，历年全球累积授权专利超过3.8万件，其中，芯片专利申请4270件，授权超过1800件，预计2021-2025年五年期间知识产权将给公司带来45-60亿元人民币的收入。“5G制造5G”全新工厂上线，制造能力业内领先：秉承“用5G制造5G”理念，打造5G全连接数字化工厂，装配质量漏检率降低了80%，关键工序不良率降低了37%，操作人员减少了27%，周转效率提升了20%，自2020年3月正式投产，仅7个多月时间，2020年总产值超过300亿元，南京5G生产基地每分钟可生产5台5G基站，生产每部新款智能手机时间在1秒以内。,neutral,-0.00034238995,0.08560288
